Region;Origen;Destino;Cantidad de Enlaces;Velocidad [Gbps];Ruta;Distancia_km;GSNR_Total_dB;Umbral_OSNR_dB;Factible;Necesito_Regeneracion;Reg_Factible;Reg_Count;Ruta_Regenerada;Nodos_Regeneradores;Necesito Bajada;Factible con bajada;Velocidad_Ajustada [Gbps];GSNR_Total_dB;Umbral_OSNR_dB
Centro;Algarrobo;Mendoza;1;200;Algarrobo - Rio Colorado - Peru - Santa Rosa - Winifreda - Victorica - Santa Isabel - San Rafael - Mendoza;1319.4;10.27;20.50;NO;SI;SI;2;Algarrobo -> Rio Colorado (26.11 dB) -> Peru (22.71 dB) -> Santa Rosa (LP) (21.00 dB) [REG]-> Winifreda (26.66 dB) -> Victorica (24.02 dB) -> Santa Isabel (21.93 dB) -> Gral. Alvear (20.50 dB) [REG]-> San Rafael (25.92 dB) -> Tunuyan (23.23 dB) -> Mendoza (21.88 dB);Santa Rosa (LP) - Gral. Alvear;NO;;;;
Centro;Rio Colorado;Mendoza;1;200;Rio Colorado - Peru - Santa Rosa - Winifreda - Victorica - Santa Isabel - San Rafael - Mendoza;1225.4;10.31;20.50;NO;SI;SI;2;Rio Colorado -> Peru (24.49 dB) -> Santa Rosa (LP) (22.12 dB) -> Winifreda (21.16 dB) [REG]-> Victorica (26.10 dB) -> Santa Isabel (23.10 dB) -> Gral. Alvear (21.31 dB) [REG]-> San Rafael (25.92 dB) -> Tunuyan (23.23 dB) -> Mendoza (21.88 dB);Winifreda - Gral. Alvear;NO;;;;
Centro;Peru;Mendoza;1;200;Peru - Santa Rosa - Winifreda - Victorica - Santa Isabel - San Rafael - Mendoza;1040.8;16.85;20.50;NO;SI;SI;2;Peru -> Santa Rosa (LP) (24.91 dB) -> Winifreda (23.24 dB) -> Victorica (21.84 dB) [REG]-> Santa Isabel (25.09 dB) -> Gral. Alvear (22.53 dB) -> San Rafael (21.25 dB) [REG]-> Tunuyan (25.46 dB) -> Mendoza (23.40 dB);Victorica - San Rafael;NO;;;;
Centro;Santa Rosa;Mendoza;1;200;Santa Rosa - Winifreda - Victorica - Santa Isabel - San Rafael - Mendoza;895;17.20;20.50;NO;SI;SI;1;Santa Rosa (LP) -> Winifreda (26.66 dB) -> Victorica (24.02 dB) -> Santa Isabel (21.93 dB) -> Gral. Alvear (20.50 dB) [REG]-> San Rafael (25.92 dB) -> Tunuyan (23.23 dB) -> Mendoza (21.88 dB);Gral. Alvear;NO;;;;
Centro;Winifreda;Mendoza;1;200;Winifreda - Victorica - Santa Isabel - San Rafael - Mendoza;831;17.40;20.50;NO;SI;SI;1;Winifreda -> Victorica (26.10 dB) -> Santa Isabel (23.10 dB) -> Gral. Alvear (21.31 dB) [REG]-> San Rafael (25.92 dB) -> Tunuyan (23.23 dB) -> Mendoza (21.88 dB);Gral. Alvear;NO;;;;
Centro;Victorica;Mendoza;1;200;Victorica - Santa Isabel - San Rafael - Mendoza;722;17.65;20.50;NO;SI;SI;1;Victorica -> Santa Isabel (25.09 dB) -> Gral. Alvear (22.53 dB) -> San Rafael (21.25 dB) [REG]-> Tunuyan (25.46 dB) -> Mendoza (23.40 dB);San Rafael;NO;;;;
Centro;Santa Isabel;Mendoza;1;200;Santa Isabel - San Rafael - Mendoza;572;21.43;20.50;SI;NO;;0;;;NO;;;;
Centro;Bahia Blanca;Algarrobo;4;100;Bahia Blanca - Algarrobo;96;30.01;11.80;SI;NO;;0;;;NO;;;;
Centro;Algarrobo;Rio Colorado;4;100;Algarrobo - Rio Colorado;94;29.77;11.80;SI;NO;;0;;;NO;;;;
Centro;Rio Colorado;Peru;4;100;Rio Colorado - Peru;184.6;11.39;11.80;NO;SI;SI;0;Rio Colorado -> Peru (24.49 dB);;NO;;;;
Centro;Peru;Santa Rosa;4;100;Peru - Santa Rosa;145.8;27.46;11.80;SI;NO;;0;;;NO;;;;
Centro;Santa Rosa;Winifreda;4;100;Santa Rosa - Winifreda;64;30.07;11.80;SI;NO;;0;;;NO;;;;
Centro;Winifreda;Victorica;4;100;Winifreda - Victorica;109;29.31;11.80;SI;NO;;0;;;NO;;;;
Centro;Victorica;Santa Isabel;4;100;Victorica - Santa Isabel;150;19.93;11.80;SI;NO;;0;;;NO;;;;
Centro;Bahia Blanca;Trenque Lauquen;1;200;Bahia Blanca - Rio Colorado - Santa Rosa - Trenque Lauquen;674.4;11.10;20.50;NO;SI;SI;1;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB) [REG]-> Santa Rosa (LP) (24.91 dB) -> Trenque Lauquen (22.39 dB);Peru;NO;;;;
Centro;Trenque Lauquen;Lujan;1;200;Trenque Lauquen - Pehuajo - Lujan;736;15.14;20.50;NO;SI;SI;1;Trenque Lauquen -> Pehuajo (26.12 dB) -> Rufino (21.87 dB) [REG]-> Lujan (22.09 dB);Rufino;NO;;;;
Centro;Santa Rosa;Trenque Lauquen;4;100;Santa Rosa - Trenque Lauquen;154;27.76;11.80;SI;NO;;0;;;NO;;;;
Centro;Trenque Lauquen;Pehuajo;4;100;Trenque Lauquen - Pehuajo;90;29.81;11.80;SI;NO;;0;;;NO;;;;
Centro;Santa Isabel;Gral. Alvear;1;200;Santa Isabel - Gral. Alvear;211;27.39;20.50;SI;NO;;0;;;NO;;;;
Centro;Santa Isabel;San Rafael;1;200;Santa Isabel - Gral. Alvear - San Rafael;311;24.28;20.50;SI;NO;;0;;;NO;;;;
Centro;Santa Isabel;Tunuyan;1;200;Santa Isabel - Gral. Alvear - San Rafael - Tunuyan;476;22.58;20.50;SI;NO;;0;;;NO;;;;
Centro;Gral. Alvear;Mendoza;1;200;Gral. Alvear - San Rafael - Tunuyan - Mendoza;361;22.57;20.50;SI;NO;;0;;;NO;;;;
Centro;San Rafael;Mendoza;1;200;San Rafael - Tunuyan - Mendoza;261;24.40;20.50;SI;NO;;0;;;NO;;;;
Centro;Tunuyan;Mendoza;1;200;Tunuyan - Mendoza;96;27.36;20.50;SI;NO;;0;;;NO;;;;
Centro;Santa Isabel;Gral. Alvear;4;100;Santa Isabel - Gral. Alvear;211;27.39;11.80;SI;NO;;0;;;NO;;;;
Centro;Gral. Alvear;San Rafael;4;100;Gral. Alvear - San Rafael;100;26.85;11.80;SI;NO;;0;;;NO;;;;
Centro;San Rafael;Tunuyan;4;100;San Rafael - Tunuyan;165;27.09;11.80;SI;NO;;0;;;NO;;;;
Centro;Tunuyan;Mendoza;4;100;Tunuyan - Mendoza;96;27.36;11.80;SI;NO;;0;;;NO;;;;
Centro;Lujan;Cañuelas;1;200;Lujan - Cañuelas;70;29.72;20.50;SI;NO;;0;;;NO;;;;
Centro;Cañuelas;Abasto;1;200;Cañuelas - Abasto;80;29.01;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Cañuelas;4;100;Lujan - Cañuelas;70;29.72;11.80;SI;NO;;0;;;NO;;;;
Centro;Cañuelas;Abasto;4;100;Cañuelas - Abasto;80;29.01;11.80;SI;NO;;0;;;NO;;;;
Centro;Benavidez;San Antonio de Areco;1;200;Benavidez - San Antonio de Areco;93;27.72;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Arrecifes;1;200;Benavidez - San Antonio de Areco - Arrecifes;161;25.90;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Pergamino;1;200;Benavidez - San Antonio de Areco - Arrecifes - Pergamino;251;24.01;20.50;SI;NO;;0;;;NO;;;;
Centro;San Antonio de Areco;Rosario;1;200;San Antonio de Areco - Arrecifes - Pergamino - Rosario;250;24.05;20.50;SI;NO;;0;;;NO;;;;
Centro;Arrecifes;Rosario;1;200;Arrecifes - Pergamino - Rosario;182;25.15;20.50;SI;NO;;0;;;NO;;;;
Centro;Pergamino;Rosario;1;200;Pergamino - Rosario;92;27.83;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;San Antonio de Areco;4;100;Benavidez - San Antonio de Areco;93;27.72;11.80;SI;NO;;0;;;NO;;;;
Centro;San Antonio de Areco;Arrecifes;4;100;San Antonio de Areco - Arrecifes;68;29.84;11.80;SI;NO;;0;;;NO;;;;
Centro;Arrecifes;Pergamino;4;100;Arrecifes - Pergamino;90;28.06;11.80;SI;NO;;0;;;NO;;;;
Centro;Pergamino;Rosario;4;100;Pergamino - Rosario;92;27.83;11.80;SI;NO;;0;;;NO;;;;
Centro;Rosario;Cañada de Gomez;1;200;Rosario - Cañada de Gomez;90;28.06;20.50;SI;NO;;0;;;NO;;;;
Centro;Rosario;Leones;1;200;Rosario - Cañada de Gomez - Leones;198;23.89;20.50;SI;NO;;0;;;NO;;;;
Centro;Rosario;Villa Maria;1;200;Rosario - Cañada de Gomez - Leones - Villa Maria;308;22.39;20.50;SI;NO;;0;;;NO;;;;
Centro;Rosario;Manfredi;1;200;Rosario - Cañada de Gomez - Leones - Villa Maria - Manfredi;403;21.31;20.50;SI;NO;;0;;;NO;;;;
Centro;Cañada de Gomez;Cordoba;1;200;Cañada de Gomez - Leones - Villa Maria - Manfredi - Cordoba;413;21.03;20.50;SI;NO;;0;;;NO;;;;
Centro;Leones;Cordoba;1;200;Leones - Villa Maria - Manfredi - Cordoba;305;22.70;20.50;SI;NO;;0;;;NO;;;;
Centro;Villa Maria;Cordoba;1;200;Villa Maria - Manfredi - Cordoba;195;24.33;20.50;SI;NO;;0;;;NO;;;;
Centro;Manfredi;Cordoba;1;200;Manfredi - Cordoba;100;26.85;20.50;SI;NO;;0;;;NO;;;;
Centro;Rosario;Cañada de Gomez;4;100;Rosario - Cañada de Gomez;90;28.06;11.80;SI;NO;;0;;;NO;;;;
Centro;Cañada de Gomez;Leones;4;100;Cañada de Gomez - Leones;108;25.72;11.80;SI;NO;;0;;;NO;;;;
Centro;Leones;Villa Maria;4;100;Leones - Villa Maria;110;27.36;11.80;SI;NO;;0;;;NO;;;;
Centro;Villa Maria;Manfredi;4;100;Villa Maria - Manfredi;95;27.48;11.80;SI;NO;;0;;;NO;;;;
Centro;Manfredi;Cordoba;4;100;Rosario - Cañada de Gomez;90;28.06;11.80;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Corralito;1;200;Cordoba - Corralito;85;28.56;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Hernando;1;200;Cordoba - Corralito - Hernando;180;25.20;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Chucul;1;200;Cordoba - Corralito - Hernando - Chucul;268;23.61;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;V. Mercedes;1;200;Cordoba - Corralito - Hernando - Chucul - V. Mercedes;452;21.70;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;San Luis;1;200;Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis;539;20.94;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Santa Rosa;1;200;Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis - Santa Rosa;734;19.56;20.50;NO;SI;SI;1;Cordoba -> Corralito (26.78 dB) -> Hernando (24.21 dB) -> Chucul (22.76 dB) -> V. Mercedes (20.97 dB) [REG]-> San Luis (26.72 dB) -> Santa Rosa (Mza) (22.87 dB);V. Mercedes;NO;;;;
Centro;Corralito;Mendoza;1;200;Corralito - Hernando - Chucul - V. Mercedes - San Luis - Santa Rosa - Mendoza;759;19.02;20.50;NO;SI;SI;1;Corralito -> Hernando (26.28 dB) -> Chucul (24.15 dB) -> V. Mercedes (21.85 dB) -> San Luis (20.95 dB) [REG]-> Santa Rosa (Mza) (24.34 dB) -> Mendoza (22.24 dB);San Luis;NO;;;;
Centro;Hernando;Mendoza;1;200;Hernando - Chucul - V. Mercedes - San Luis - Santa Rosa - Mendoza;664;19.62;20.50;NO;SI;SI;1;Hernando -> Chucul (26.68 dB) -> V. Mercedes (23.17 dB) -> San Luis (22.00 dB) [REG]-> Santa Rosa (Mza) (24.34 dB) -> Mendoza (22.24 dB);San Luis;NO;;;;
Centro;Chucul;Mendoza;1;200;Chucul - V. Mercedes - San Luis - Santa Rosa - Mendoza;576;20.18;20.50;NO;SI;SI;1;Chucul -> V. Mercedes (24.78 dB) -> San Luis (23.18 dB) -> Santa Rosa (Mza) (21.05 dB) [REG]-> Mendoza (25.32 dB);Santa Rosa (Mza);NO;;;;
Centro;V. Mercedes;Mendoza;1;200;V. Mercedes - San Luis - Santa Rosa - Mendoza;392;21.44;20.50;SI;NO;;0;;;NO;;;;
Centro;San Luis;Mendoza;1;200;San Luis - Santa Rosa - Mendoza;305;22.31;20.50;SI;NO;;0;;;NO;;;;
Centro;Santa Rosa;Mendoza;1;200;Santa Rosa - Mendoza;110;25.41;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Corralito;4;100;Cordoba - Corralito;85;28.56;11.80;SI;NO;;0;;;NO;;;;
Centro;Corralito;Hernando;4;100;Corralito - Hernando;95;27.48;11.80;SI;NO;;0;;;NO;;;;
Centro;Hernando;Chucul;4;100;Hernando - Chucul;88;28.27;11.80;SI;NO;;0;;;NO;;;;
Centro;Chucul;V. Mercedes;4;100;Chucul - V. Mercedes;184;25.90;11.80;SI;NO;;0;;;NO;;;;
Centro;V. Mercedes;San Luis;4;100;V. Mercedes - San Luis;87;28.37;11.80;SI;NO;;0;;;NO;;;;
Centro;San Luis;Santa Rosa;4;100;San Luis - Santa Rosa;195;25;11.80;SI;NO;;0;;;NO;;;;
Centro;Santa Rosa;Mendoza;4;100;Santa Rosa - Mendoza;110;25.41;11.80;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Mendoza;1;400;Benavidez - Exaltacion de la Cruz - Arrecifes - Pergamino - Rosario - Cañada de Gomez - San Marcos - Villa Maria - Manfredi - Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis - Santa Rosa - Mendoza;1622;15.65;23.50;NO;SI;NO;0;;;SI;SI;100;15.65;11.80
Centro;Cordoba;V. Mercedes;1;300;Cordoba - Corralito - Hernando - Chucul - V. Mercedes;452;21.70;20.50;SI;NO;;0;;;NO;;;;
Centro;V. Mercedes;San Luis;1;300;V. Mercedes - San Luis;87;28.37;20.50;SI;NO;;0;;;NO;;;;
Centro;San Luis;Santa Rosa;1;300;San Luis - La Paz - Santa Rosa;195;25;20.50;SI;NO;;0;;;NO;;;;
Centro;Santa Rosa;Mendoza;1;300;Santa Rosa - Mendoza;110;25.41;20.50;SI;NO;;0;;;NO;;;;
Centro;Mendoza;Tunuyan;1;300;Mendoza - Tunuyan;96;27.36;20.50;SI;NO;;0;;;NO;;;;
Centro;Tunuyan;San Rafael;1;300;Tunuyan - San Rafael;165;27.09;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Marcos Paz;1;300;Abasto - Marcos Paz;88;28.27;20.50;SI;NO;;0;;;NO;;;;
Centro;Marcos Paz;Benavidez;1;300;Marcos Paz - Benavidez;85;28.56;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Exaltacion de la Cruz;1;300;Benavidez - Exaltacion de la Cruz;45;30.72;20.50;SI;NO;;0;;;NO;;;;
Centro;Exaltacion de la Cruz;Arrecifes;1;300;Exaltacion de la Cruz - Arrecifes;48;30.65;20.50;SI;NO;;0;;;NO;;;;
Centro;Arrecifes;Pergamino;1;300;Arrecifes - Pergamino;90;28.06;20.50;SI;NO;;0;;;NO;;;;
Centro;Pergamino;Rosario;1;300;Pergamino - Rosario;92;27.83;20.50;SI;NO;;0;;;NO;;;;
Centro;Rosario;Cañada de Gomez;1;300;Rosario - Cañada de Gomez;90;28.06;20.50;SI;NO;;0;;;NO;;;;
Centro;Cañada de Gomez;San Marcos;1;300;Cañada de Gomez - San Marcos;140.9;24.78;20.50;SI;NO;;0;;;NO;;;;
Centro;San Marcos;Villa Maria;1;300;San Marcos - Villa Maria;77.1;29.24;20.50;SI;NO;;0;;;NO;;;;
Centro;Villa Maria;Manfredi;1;300;Villa Maria - Manfredi;95;27.48;20.50;SI;NO;;0;;;NO;;;;
Centro;Manfredi;Cordoba;1;300;Manfredi - Cordoba;100;26.85;20.50;SI;NO;;0;;;NO;;;;
Centro;Cordoba;Corralito;1;300;Cordoba - Corralito;85;28.56;20.50;SI;NO;;0;;;NO;;;;
Centro;Corralito;Hernando;1;300;Corralito - Hernando;95;27.48;20.50;SI;NO;;0;;;NO;;;;
Centro;Hernando;Chucul;1;300;Hernando - Chucul;88;28.27;20.50;SI;NO;;0;;;NO;;;;
Centro;Chucul;Mendoza;1;300;Chucul - V. Mercedes - San Luis - La Paz - Santa Rosa - Mendoza;576;20.18;20.50;NO;SI;SI;1;Chucul -> V. Mercedes (24.78 dB) -> San Luis (23.18 dB) -> V. Mercedes (24.78 dB) -> Chucul -> Hernando (26.68 dB) -> Corralito (24.15 dB) -> Cordoba (22.76 dB) -> Arroyito (21.39 dB) -> San Francisco (20.44 dB) -> Rafaela (19.81 dB) -> Santa Fe (19.11 dB) -> Parana (18.80 dB) -> La Paz (17.84 dB) -> Parana (18.80 dB) -> Santa Fe (19.11 dB) -> Rafaela (19.81 dB) -> San Francisco (20.44 dB) -> Arroyito (21.39 dB) -> Cordoba (22.76 dB) -> Corralito (24.15 dB) -> Hernando (26.68 dB) -> Chucul -> V. Mercedes (24.78 dB) -> San Luis (23.18 dB) -> Santa Rosa (Mza) (21.05 dB) [REG]-> Mendoza (25.32 dB);Santa Rosa (Mza);NO;;;;
Centro;Rosario;Cordoba;1;300;Rosario - Cañada de Gomez - San Marcos - Villa Maria - Manfredi - Cordoba;503;20.32;20.50;NO;SI;SI;1;Rosario -> Cañada De Gomez (26.48 dB) -> Leones (23.51 dB) -> San Marcos (22.68 dB) -> Villa Maria (21.75 dB) -> Manfredi (20.75 dB) [REG]-> Cordoba (25.92 dB);Manfredi;NO;;;;
Centro;Cordoba;Mendoza;1;300;Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis - Mendoza;844;18.61;20.50;NO;SI;SI;1;Cordoba -> Corralito (26.78 dB) -> Hernando (24.21 dB) -> Chucul (22.76 dB) -> V. Mercedes (20.97 dB) [REG]-> San Luis (26.72 dB) -> Santa Rosa (Mza) (22.87 dB) -> Mendoza (21.27 dB);V. Mercedes;NO;;;;
Centro;Benavidez;Mendoza;2;300;Benavidez - Exaltacion de la Cruz - Arrecifes - Pergamino - Rosario - Cañada de Gomez - San Marcos - Villa Maria - Manfredi - Cordoba - Corralito - Hernando - Chucul - V. Mercedes - San Luis - La Paz - Santa Rosa - Mendoza;1622;15.65;20.50;NO;SI;SI;3;Benavidez -> Exaltacion de la Cruz (27.32 dB) -> Arrecifes (24.97 dB) -> Pergamino (23.20 dB) -> Rosario (21.28 dB) -> Cañada De Gomez (20.95 dB) [REG]-> Leones (25.44 dB) -> San Marcos (24.21 dB) -> Villa Maria (22.94 dB) -> Manfredi (21.68 dB) -> Cordoba (N/A) [REG]-> Corralito (26.78 dB) -> Hernando (24.21 dB) -> Chucul (22.76 dB) -> V. Mercedes (20.97 dB) [REG]-> San Luis (26.72 dB) -> V. Mercedes (20.97 dB) [REG]-> Chucul (22.76 dB) -> Hernando (24.21 dB) -> Corralito (26.78 dB) -> Cordoba (N/A) [REG]-> Arroyito (25.85 dB) -> San Francisco (23.61 dB) -> Rafaela (22.40 dB) -> Santa Fe (21.22 dB) -> Parana (20.72 dB) -> La Paz (19.33 dB) -> Parana (20.72 dB) -> Santa Fe (21.22 dB) -> Rafaela (22.40 dB) -> San Francisco (23.61 dB) -> Arroyito (25.85 dB) -> Cordoba (N/A) [REG]-> Corralito (26.78 dB) -> Hernando (24.21 dB) -> Chucul (22.76 dB) -> V. Mercedes (20.97 dB) [REG]-> San Luis (26.72 dB) -> Santa Rosa (Mza) (22.87 dB) -> Mendoza (21.27 dB);Cañada De Gomez - Cordoba - V. Mercedes;NO;;;;
Centro;Benavidez;Cordoba;3;300;Benavidez - Exaltacion de la Cruz - Arrecifes - Pergamino - Rosario - Cañada de Gomez - San Marcos - Villa Maria - Manfredi - Cordoba;778;18.67;20.50;NO;SI;SI;1;Benavidez -> Exaltacion de la Cruz (27.32 dB) -> Arrecifes (24.97 dB) -> Pergamino (23.20 dB) -> Rosario (21.28 dB) -> Cañada De Gomez (20.95 dB) [REG]-> Leones (25.44 dB) -> San Marcos (24.21 dB) -> Villa Maria (22.94 dB) -> Manfredi (21.68 dB) -> Cordoba (20.59 dB);Cañada De Gomez;NO;;;;
Centro;Benavidez;Rosario;3;300;Benavidez - Exaltacion de la Cruz - Arrecifes - Pergamino - Rosario;275;23.52;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;San Sebastian;1;200;Rio Gallegos - Estacion Cullen - San Sebastian;278;21.10;20.50;SI;NO;;0;;;NO;;;;
Sur;San Sebastian;Usuahia;1;200;San Sebastian - Rio Grande - Tolhuin - Usuahia;285;20.70;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;Estacion Cullen;1;200;Rio Gallegos - Estacion Cullen;193;22.11;20.50;SI;NO;;0;;;NO;;;;
Sur;Estacion Cullen;Rio Grande;1;200;Estacion Cullen - San Sebastian - Rio Grande;160;25.30;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Grande;Tolhuin;1;200;Rio Grande - Tolhuin;107;23.91;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;Piedrabuena;4;100;Rio Gallegos - Piedrabuena;240;24.93;11.80;SI;NO;;0;;;NO;;;;
Sur;Piedrabuena;San Julian;4;100;Piedrabuena - San Julian;124;26.64;11.80;SI;NO;;0;;;NO;;;;
Sur;San Julian;Jaramillo;4;100;San Julian - Jaramillo;288;25.30;11.80;SI;NO;;0;;;NO;;;;
Sur;Jaramillo;Caleta Olivia;4;100;Jaramillo - Caleta Olivia;25;31.03;11.80;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;Piedrabuena;1;200;Rio Gallegos - Piedrabuena;240;24.93;20.50;SI;NO;;0;;;NO;;;;
Sur;Piedrabuena;San Julian;1;200;Piedrabuena - San Julian;124;26.64;20.50;SI;NO;;0;;;NO;;;;
Sur;San Julian;Jaramillo;1;200;San Julian - Jaramillo;288;25.30;20.50;SI;NO;;0;;;NO;;;;
Sur;Jaramillo;Caleta Olivia;1;200;Jaramillo - Caleta Olivia;25;31.03;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;Esperanza;4;100;Rio Gallegos - Esperanza;142;26.31;11.80;SI;NO;;0;;;NO;;;;
Sur;Esperanza;El Calafate;4;100;Esperanza - El Calafate;163;25.46;11.80;SI;NO;;0;;;NO;;;;
Sur;El Calafate;Tres Lagos;4;100;El Calafate - Tres Lagos;163;23.83;11.80;SI;NO;;0;;;NO;;;;
Sur;Tres Lagos;Gobernador Gregores;4;100;Tres Lagos - Gobernador Gregores;162;23.15;11.80;SI;NO;;0;;;NO;;;;
Sur;Gobernador Gregores;Bajo Caracoles;4;100;Gobernador Gregores - Bajo Caracoles;211;21.51;11.80;SI;NO;;0;;;NO;;;;
Sur;Bajo Caracoles;Perito Moreno;4;100;Bajo Caracoles - Perito Moreno;130;26.59;11.80;SI;NO;;0;;;NO;;;;
Sur;Perito Moreno;Colonia Las Heras;4;100;Perito Moreno - Colonia Las Heras;172;25.13;11.80;SI;NO;;0;;;NO;;;;
Sur;Colonia Las Heras;Pico Truncado;4;100;Colonia Las Heras - Pico Truncado;85;27.54;11.80;SI;NO;;0;;;NO;;;;
Sur;Pico Truncado;Caleta Olivia;4;100;Pico Truncado - Caleta Olivia;60;29.93;11.80;SI;NO;;0;;;NO;;;;
Sur;Rio Gallegos;Esperanza;1;200;Rio Gallegos - Esperanza;142;26.31;20.50;SI;NO;;0;;;NO;;;;
Sur;Esperanza;El Calafate;1;200;Esperanza - El Calafate;163;25.46;20.50;SI;NO;;0;;;NO;;;;
Sur;El Calafate;Tres Lagos;1;200;El Calafate - Tres Lagos;163;23.83;20.50;SI;NO;;0;;;NO;;;;
Sur;Tres Lagos;Gobernador Gregores;1;200;Tres Lagos - Gobernador Gregores;162;23.15;20.50;SI;NO;;0;;;NO;;;;
Sur;Gobernador Gregores;Bajo Caracoles;1;200;Gobernador Gregores - Bajo Caracoles;211;21.51;20.50;SI;NO;;0;;;NO;;;;
Sur;Bajo Caracoles;Perito Moreno;1;200;Bajo Caracoles - Perito Moreno;130;26.59;20.50;SI;NO;;0;;;NO;;;;
Sur;Perito Moreno;Colonia Las Heras;1;200;Perito Moreno - Colonia Las Heras;172;25.13;20.50;SI;NO;;0;;;NO;;;;
Sur;Colonia Las Heras;Pico Truncado;1;200;Colonia Las Heras - Pico Truncado;85;27.54;20.50;SI;NO;;0;;;NO;;;;
Sur;Pico Truncado;Caleta Olivia;1;200;Pico Truncado - Caleta Olivia;60;29.93;20.50;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Bariloche;4;100;Dina Huapi - Bariloche;20;31.10;11.80;SI;NO;;0;;;NO;;;;
Sur;Bariloche;El Foyel;4;100;Bariloche - El Foyel;78;28.40;11.80;SI;NO;;0;;;NO;;;;
Sur;El Foyel;Epuyen;4;100;El Foyel - Epuyen;95;26.05;11.80;SI;NO;;0;;;NO;;;;
Sur;Epuyen;Esquel;4;100;Epuyen - Esquel;110;23.33;11.80;SI;NO;;0;;;NO;;;;
Sur;Esquel;Tecka;4;100;Esquel - Tecka;100;25.20;11.80;SI;NO;;0;;;NO;;;;
Sur;Tecka;J. de San Martin;4;100;Tecka - J. de San Martin;100;25.20;11.80;SI;NO;;0;;;NO;;;;
Sur;J. de San Martin;Alto Rio Senguer;4;100;J. de San Martin - Alto Rio Senguer;148;26.78;11.80;SI;NO;;0;;;NO;;;;
Sur;Alto Rio Senguer;Rio Mayo;4;100;Alto Rio Senguer - Rio Mayo;100;25.20;11.80;SI;NO;;0;;;NO;;;;
Sur;Rio Mayo;Perito Moreno;4;100;Rio Mayo - Perito Moreno;110;23.33;11.80;SI;NO;;0;;;NO;;;;
Sur;Neuquen;Dina Huapi;1;200;Neuquen - Dina Huapi;438;20.87;20.50;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Bariloche;1;200;Dina Huapi - Bariloche;20;31.10;20.50;SI;NO;;0;;;NO;;;;
Sur;Bariloche;El Foyel;1;200;Bariloche - El Foyel;78;28.40;20.50;SI;NO;;0;;;NO;;;;
Sur;El Foyel;Epuyen;1;200;El Foyel - Epuyen;95;26.05;20.50;SI;NO;;0;;;NO;;;;
Sur;Epuyen;Esquel;1;200;Epuyen - Esquel;110;23.33;20.50;SI;NO;;0;;;NO;;;;
Sur;Esquel;Tecka;1;200;Esquel - Tecka;100;25.20;20.50;SI;NO;;0;;;NO;;;;
Sur;Tecka;J. de San Martin;1;200;Tecka - J. de San Martin;100;25.20;20.50;SI;NO;;0;;;NO;;;;
Sur;J. de San Martin;Alto Rio Senguer;1;200;J. de San Martin - Alto Rio Senguer;148;26.78;20.50;SI;NO;;0;;;NO;;;;
Sur;Alto Rio Senguer;Rio Mayo;1;200;Alto Rio Senguer - Rio Mayo;100;25.20;20.50;SI;NO;;0;;;NO;;;;
Sur;Rio Mayo;Perito Moreno;1;200;Rio Mayo - Perito Moreno;110;23.33;20.50;SI;NO;;0;;;NO;;;;
Sur;Perito Moreno;Caleta Olivia;1;200;Perito Moreno - Pico Truncado - Caleta Olivia;317;22.57;20.50;SI;NO;;0;;;NO;;;;
Sur;Bahia Blanca;Viedma;4;100;Bahia Blanca - Viedma;304;23.97;11.80;SI;NO;;0;;;NO;;;;
Sur;Viedma;San Antonio Oeste;4;100;Viedma - San Antonio Oeste;194;25.47;11.80;SI;NO;;0;;;NO;;;;
Sur;San Antonio Oeste;Sierra Grande;4;100;San Antonio Oeste - Sierra Grande;128;23.29;11.80;SI;NO;;0;;;NO;;;;
